Omschrijving,Kleur,NFC-Waarde,Fashion-Waarde,Technische-Waarde,Culturele-Waarde,Politieke-Waarde,Economische-Waarde,
Samsung is gekomen met een robotstofzuiger, die al het werk van de mensen uit handen neemt.,Red,38,5,3,2,4,2,
Symbool voor homo-emancypatie,Green,46,4,4,1,2,4,
Steeds meer mensen maken gebruik van de e-smoker.,Red,38,5,3,2,4,2,
Met een speciale chip wordt het makkelijker om snel te betalen.,Green,46,4,4,1,2,4,
Er wordt steeds meer energie gestoken in teambuilding en het verhogen van de werksfeer.,Red,38,5,3,2,4,2,
Coffee-to-go, maar nu door middel van een kraampje.,Red,38,5,3,2,4,2,
Contactloos betalen met je mobiel, het kan! Je kunt een app downloaden en daarna werkt het hetzelfde als contactloos betalen met een pinpas.,Yellow,53,5,4,4,1,2,
Zelfparkerende auto die het rijden makkelijker maakt,Blue,44,4,4,2,4,4,
Parkeersensor,Blue,44,4,4,2,4,4,
,Blue,44,4,4,2,4,4,
mc donalds maakt het makeklijer om je eten te bestellen,Blue,44,4,4,2,4,4,
Contactloos betalen is haast niet meer weg te denken terwijl het een paar jaar geleden nog niet mogelijk was.,Red,45,5,3,5,1,1,
steeds meer mogelijkheden worden er geboden via apps. ook zie je steeds free apps met in app aankopen.,Red,45,5,3,5,1,1,
De Zweedse 'NS' is met een project bezig hoe ze dmv een wiskundig algoritme en big data kunnen voorspellen wanneer de trein te laat komt, welke gevolgen dat heeft voor het verkeer en de reizigers en hoe ze daar op in kunnen spelen.,Red,65,5,5,5,5,5,
Het Amerikaanse merk Abercrombie & Fitch paste in het vorige beleid status test toe. Je kon er alleen werken/winkelen wanneer je knap en slank was. Hiermee wilden zij exclusief zijn en overkomen. Je moest er dus goed uit zien om het merk te kunnen kopen en dragen.,Red,65,5,5,5,5,5,
Heineken past perspective shift toe door bij aankoop van het bier punten uit te delen waarmee klanten gratis een vers getapt biertje kunnen halen bij een van de tweehonderd aangesloten café's. Het wordt dus leuk om te kopen.,Red,65,5,5,5,5,5,
De zelfrijzende taxi is in opkomst! Deze taxi waarschuwt zelfs voetgangers zodat extra ongeluk in een klein hoekje zit.,Yellow,53,5,4,4,1,2,
Een flexplek is een flexibele werkplek binnen een bedrijf. Steeds meer bedrijven bieden flexplekken aan. Welken in een flexplek is een relaxte manier van werken. Je kunt ook flexplekken in andere bedrijven.,Yellow,53,5,4,4,1,2,
Robotkat JustoCat® is een snoezelrobot die is ontwikkeld voor gebruik in dementiezorg, zowel in verpleeghuizen, particuliere zorg, dagverblijven en snoezelruimtes. Het geeft patiënten rust, voorkomt dwalen, verbetert intermenselijke actie, biedt afleiding en geeft mensen het gevoel weer ergens voor te kunnen zorgen.,Red,65,5,5,5,5,5,
steeds vaker worden bedrijfsactiviteiten geautomatiseerd,Red,45,5,3,5,1,1,
jongeren gamen steeds meer. misschien is het een optie om nieuwe dingen te leren in gameverband,Red,45,5,3,5,1,1,
door de komst van virtual reality en 3D brillen ontstaat er een nieuwe laag boven de werkelijkheid. Hoe ver zal dit gaan?,Red,45,5,3,5,1,1,
de reden dat weinig mensen voor het openbaar vervoer kiezen is omdat er lang gewacht moet worden. de wachttijd zou in de toekomst steeds korter moeten worden en het ov zou veel beter kunnen aansluiten op elkaar.,Red,45,5,3,5,1,1,
mercedes is begonnen met de automatisch parkeerfunctie van de voertuigen. enkele auto's kunnen al automatisch rijden van bestemming a naar b. hoe lang zal het duren voordat alle voertuigen dit kunnen?,Red,45,5,3,5,1,1,
Online assistenten (Apple's siri) worden steeds handiger en komen ook steeds vaker voor.,Green,52,4,3,4,2,1,
Zwangere vrouwen hebben tegenwoordig de kans om een test te doen om te zien of zij een kind met downsyndroom baren.,Green,52,4,3,4,2,1,
Fietsers krijgen vaker en sneller groen licht als het regent.,Green,52,4,3,4,2,1,
De laatste tijd zijn er veel meer mensen bezig met gezond eten en sporten. Deze foodtruck speelde daar goed op in door inplaats van patat of andere ongezonde dingen, sushi te verkopen!,Yellow,53,5,4,4,1,2,
"Op de dag dat koning Willem-Alexander gekroond werd is heel de stad Amsterdam overspoeld met Nespresso reclames met de tekst: ""Op een dag wordt je wakker als een koning"",Red,65,5,5,5,5,5",
"Voor een nieuw seizoen ""The Walking Dead"" reden er in Amerika vrachtwagens met reclame voor de serie waar uit de laatklep ledematen bungelden.,Red,65,5,5,5,5,5",
Deze Wifi thermostaat heeft heel veel slimme opties en weet oa of je thuis bent of niet.,Red,65,5,5,5,5,5,
CoolBlue propageert met een leuke interne bedrijfscultuur,Red,65,5,5,5,5,5,
Al vanaf 2017 is de eerste intelligente sekspop te koop die door kunstmatige intelligentie die door middel van stem en gezichtsherkenning kan reageren.,Red,65,5,5,5,5,5,
Universiteiten in Amerika omarmen al het idee van virtueel reality. Dit doen ze door mogelijke studenten een rondleiding te geven met virtual reality waardoor ze van te voren een idee van de campus kunnen opdoen.,Yellow,53,1,3,2,5,4,
Met Google advisor heb je overal inzicht in je financiën en worden er aanbevelingen gedaan. Vanwege deze redenen valt dit signaal onder zowel Contextual Omnipresence en Beneficial Intelligence.,Yellow,53,1,3,2,5,4,
Deze bar zoekt zelf zijn klanten uit. Het is dus aan de klant om de bar te overtuigen dat ze het waard zijn om uitgenodigd te worden.,Yellow,53,1,3,2,5,4,
Om een sterker bedrijf te creëren wordt er tegenwoordig veel gekeken naar waar de medewerkers meezitten. Dit is te merken aan het wetsvoorstel dat ervoor zorgt dat bedrijven anti-pest teams kan inhuren.,Yellow,53,1,3,2,5,4,
YouTube geeft gebruikers de kans om zichzelf te bewijzen aan het merk en bepaalde beloningen vrij te spelen.,Yellow,53,1,3,2,5,4,
Met Deliveroo kan je zelf je maaltijd samen te stellen. Zo kan je je voorgerecht bestellen bij het ene restaurant en het hoofdgerecht bij het andere.,Yellow,53,1,3,2,5,4,
De zorgrobot is geprogrammeerd om mensen in de zorg te helpen met het verplegen van zieke mensen. Deze artificial intelligence zorgt ervoor dat de mensen geholpen worden.,Yellow,53,1,3,2,5,4,
Deze bank wilde klanten, die het gemaakt hadden in het leven, iets exclusiefs aanbieden. Namelijk een platinum kaart. Wanneer je deze kaart krijgt, dat heb je het gemaakt en hoor je bij een select groepje.,Red,50,1,4,4,4,2,
Via Snapchat Geofilters kun je overal ter wereld laten zien, indien die locatie een geofilter heeft.,Red,46,3,4,4,5,3,
Direct Force is een straatmarketingbedrijf dat haar personeel beloont door middel van bonussen bij verkoop en interne promotie, gepaard met loonsverhoging, wanneer de verkoper goed presteert.,Red,46,3,4,4,5,3,
Hamilton Bright is een bedrijf dat haar medewerkers beloont op verschillende vlakken. Wanneer een merk een grote, meetbare boost krijgt of wanneer een medewerker nieuwe, potentiële medewerkers binnenhaalt, kan de persoon een beloning ontvangen in de vorm van een kleinigheidje.,Red,46,3,4,4,5,3,
Een app die ons als burger hulpverlener aangeeft wat we kunnen doen, en wanneer.,Blue,42,2,2,4,3,2,
Vingerafdrukken gerbuiken als wachtwoord zorgt dat we minder tijd aan een toch heel persoonlijk wachtwoord besteden (tegen het 100 keer moeten gokken welk wachtwoord je waarvoor hebt gebruikt),Blue,42,2,2,4,3,2,
Steam biedt de remake van een oud spel terug voor iedereen met een bepaalde inleg voor het originele spel.,Blue,42,2,2,4,3,2,
Hillary heeft in de race om presidentschap zich met wat gewaagde uitspraken gekoppeld aan 'memes' wat ervoor zorgt dat mensen op het internet bij serieuze zaken vaak aan haar zullen denken, en minder serieuze zaken weer.,Blue,42,2,2,4,3,2,
Blizzard spelers van spel A een extra' tje voor spel B, wat ervoor zorgt dat spelers van B ook spel A gaan doen, voor het extra'tje. Zo voegt blizzard waarde toe aan beide spelen, en testen ze hun commitment tegenover het bedrijf.,Blue,42,2,2,4,3,2,
grote tourbussen in opmars door Rotterdam,Yellow,46,5,5,5,5,5,
tours met historische tram,Yellow,46,5,5,5,5,5,
trots op architectuur Rotterdam,Yellow,46,5,5,5,5,5,
kraanwater in winkelcentrum Rotterdam,Yellow,46,5,5,5,5,5,
poppenkast voor kinderen in centrum Rotterdam,Yellow,46,5,5,5,5,5,
zelf scrub samenstellen in weckpot,Yellow,46,5,5,5,5,5,
selfscanner voor producten,Yellow,46,5,5,5,5,5,
Van auto's die rijden op fossiele brandstoffen overgaan op auto's die volledig op elektriciteit rijden.,Blue,47,3,5,3,2,2,
uitgebreide bezorgservice voor consumenten,Yellow,46,5,5,5,5,5,
Google Now is een digitale assistent die je leert van je gedrag en zich constant aanpast en verbetert. Het houdt je afspraken in je agenda bij en kan je een reminder geven. Het kan bijvoorbeeld ook de meest recente verkeersinformatie geven en eventueel een alternatieve route. De opties zijn eindeloos met Google Now.,Blue,47,3,5,3,2,2,
online interieurplanner voor consumenten,Yellow,46,5,5,5,5,5,
Om een Pininfarina Sergio of LaFerrari te mogen kopen heb je een uitnodiging van Ferrari nodig. Deze uitnodiging is alleen weggelegd voor kopers die al een langlopende relatie met het merk Ferrari hebben.,Blue,47,3,5,3,2,2,
opladen mobiel in horeca,Yellow,46,5,5,5,5,5,
Google Glass, met dit apparaat kan je navigeren, foto’s maken en informatie opzoeken.,Yellow,45,4,2,3,3,4,
Coolblue heeft een andere bedrijfscultuur dan de meeste organisaties. Het bedrijf is een grote 'vriendenclub' maar die bestaat wel uit professionals die het beste willen voor de klant. Dit is wat Coolblue dan ook graag op de kaart zet door er zelf open over te vertellen en ook content te plaatsen op sociale media in de vorm van film en foto's,Blue,47,3,5,3,2,2,
Google wil meer uit zijn werknemers halen en wil er ook voor zorgen dat zij ook iets terug doen voor de maatschappij. Google steunt werknemers die vrijwilligerswerk uitvoeren. De uren die werknemers werken als vrijwilliger worden door Google gedoneerd aan het desbetreffende doel in geld. Daarnaast biedt het diverse programma's aan om de zelfontplooiing te bevorderen.,Blue,47,3,5,3,2,2,
Mastercard heeft voor de nieuwe smart koelkast van Samsung een app ontwikkelt waarmee je als gebruiker direct je boodschappen kan bestellen op het scherm van de koelkast.,Blue,47,3,5,3,2,2,
Essence (cosmetica merk) is duidelijk aanwezig in Rotterdam op het moment dat de MTV EMA's er zijn. Zo is er op het Eendrachtsplein een 'beauty spot' geopend.,Blue,47,3,5,3,2,2,
De nieuwe lancering van Tesla laat zien dat de bestuurder niet meer de handen op het stuur hoeft te zetten,Blue,42,3,2,1,3,2,
Pinnen zonder je code in te toetsen,Blue,42,3,2,1,3,2,
Nieuwe generatie koelkasten heeft nieuwe punten zoals het bijhouden van de voedsel voorraad, huishoudelijke klusjes en updates van gezinsleden.,Blue,42,3,2,1,3,2,
Deze cognitoy is een speelgoed voor kinderen. Hij ontwikkelt zich samen met het kind in de loop der tijd. Hij herkent je geluid, stelt vragen, beantwoordt ze, maakt grappen en interacteert met de kinderen.,Green,46,5,3,4,2,3,
Jeezy’s zijn schoenen van de rapper Kanye West. Om deze schoenen te mogen kopen is er een loting waar je je voor in moet schrijven. Kom je uit deze loting dan mag je de exclusieve schoenen kopen. Dit is het perfecte voorbeeld van status test.,Green,46,5,3,4,2,3,
Bij Coolblue zijn zij zeer bewust bezig met wat zij binnen hun bedrijf uitstralen. Zij willen een goede indruk achter laten bij de consumenten zodat zij een beter beeld over hun organisatie krijgen.,Green,46,5,3,4,2,3,
Met deze baksteen van Supreme kunnen mensen zich verbonden voelen met het merk. Deze doodnormale steen kost 50 dollar en door middel van deze aankoop kan de consument zich bewijzen tegenover hun merk.,Green,46,5,3,4,2,3,
Met pushberichten, waar we tegenwoordig bijna niet meer onderuit komen, kan de consument ervoor kiezen om over bepaalde zaken op willekeurige momenten aangesproken te worden.,Green,46,5,3,4,2,3,
Met deze regensensor hoeven fietser minder lang te wachten op het groene licht wanneer het regent. Dit zou mensen motiveren om eerder de fiets te pakken.,Green,46,5,3,4,2,3,
Tegenwoordig kan de consument met bepaalde telefoons contactloos betalen met het toestel. De pinpas is dan overbodig geworden.,Green,46,5,3,4,2,3,
Een techniek die al langer bestond, maar steeds vaker gebruikt wordt in alledaagse dingen. De vingerafdruk scan. Mensen kunnen nu bijvoorbeeld hun telefoon ontgrendelen zonder een verdere code in te voeren. Verplaatst deze ontwikkeling zich uiteindelijk ook naar de betaalautomaten?,Green,46,5,3,4,2,3,
In bar ‘1930’ moet de man de vrouw het hof maken net als hoe dat vroeger gebeurde. Alleen zo krijgt men toegang tot deze exclusieve bar.,Green,46,5,3,4,2,3,
Google zorgt voor een unieke creatieve werksfeer door de werknemers zo actief mogelijk te betrekken bij hun bedrijf. Dit doen zij door creatieve ruimtes te ontwikkelen, hun werknemers te prikkelen met nieuwe uitdagingen en de werknemers te blijven verrassen zoals deze interne glijbaan.,Green,46,5,3,4,2,3,
In oktober 2015 lanceerde LeeJeans een campagne in 32 steden in China om denim te promoten. Consumenten werden aangespoord om naar buiten te gaan. Hun bewegingen werden gevolgd met de Warmth Tracker WeChat app. Warmth index points werden verzameld toen gebruikers de qr-code scanden bij verschillende punten. Bij het verzamelen van zoveel mogelijk punten konden gebruikers zoveel mogelijk Magma Fusion denim producten en toegang tot exclusieve evenementen verdienen.,Red,48,5,2,4,1,3,
De bar 1930 in Milaan is alleen open voor mensen die een bepaalde gedragscode kunnen uitoefenen. Met behulp van Tinder word bepaald of de betreffende persoon waardig is om de bar in te mogen. Dit wordt bepaald door op een bepaalde gentleman achtige manier met het Tinder profiel van de bar te flirten.,Red,48,5,2,4,1,3,
Wanneer je voorraad producten op is, klik op op de Dash Button. Deze is gekoppeld aan je Amazon account en besteld het product direct voor je.,Red,50,5,3,4,3,1,
Add “boredom detector” to the seemingly endless list of things your smartphone can do. A group of researchers say they’ve developed an algorithm that can suss this out by looking at your mobile activity, considering factors like the time since you last had a call or text, the time of day, and how intensely you’re using the phone.,Red,51,2,3,2,4,3,
Most women love traveling. But when unpacking, there is always something missing. This is why Pimkie developed a whole new shopping concept: the Mini Fashion Bar. It’s just like a regular minibar, but with clothes and accessories for women, especially selected to match the weather, location and events of the place you’re staying at,Red,51,2,3,2,4,3,
"Contactloos betalen is een manier van betalen die de laatste tijd in opkomst is. Vroeger moest men de pinpas ""gewoon"" in het pinapparaat steken en de pincode invoeren, tegenwoordig houdt vrijwel iedereen zijn/haar pinpas tegen het apparaat aan, en betaalt hiermee contactloos. Zo hoeft de consument geen pincode in te voeren, wanneer er een aankoop wordt gedaan tot een bepaald bedrag. Onlangs is er een toevoeging aan dit systeem gekomen, het betalen met de mobiele telefoon. Door middel van NFC (Near Field Communication) wordt er contact gemaakt met het pinapparaat en de mobiele telefoon van de consument. Er is een speciale app voor, die ervoor zorgt dat alles soepel verloopt.,Blue,45,5,5,4,2,4",
The only smart home security for the modern home. No contracts, no hardwiring, no keypad. Just sleek hardware armed with the latest security technology that provides you with an exceptional mobile experience. Now you can have total control from anywhere in the world.,Red,51,2,3,2,4,3,
Have you ever been halfway to work and realized, “hey, i think I left the TV on.” You’re not alone, sometimes we are just in a rush, and these things happen. Smart Home technology has found us a solution, and it’s called the smart switch. The purpose of a smart switch is to sit in between your common wall outlet, and whatever such device it is you have plugged in. Now, if you’re creative, and put the right things on the right power strips, you will not need one for each and every outlet in your home,Red,51,2,3,2,4,3,
In het hoofdkantoor van YouTube, in Sillicon Valley, is een glijbaan geïnstalleerd van twee verdiepingen hoog. Hier kunnen drie personen tegelijk vanaf glijden. Dit hoofdkantoor heeft nog meer van dit soort gekke dingen, zoals een zwembad. Deze faciliteiten maken het voor medewerkers leuker, en misschien ook wel gemakkelijker om hier te werken. Door de medewerkers op verassende, onverwachte manieren te ondersteunen, zorgt het bedrijf voor draagvlak onder de medewerkers. Ze krijgen een hart voor het bedrijf.,Blue,45,5,5,4,2,4,
The light bulb reinvented. 16 million colors and 1000 shades of warm to cool whites at your finger tips.,Red,51,2,3,2,4,3,
De Nest Cam Indoor werkt in elke kamer van het huis, dag en nacht. Hij biedt Full HD-video (1080p), een groothoekstand van 130° en Nachtzicht.,Red,51,2,3,2,4,3,
us-based startup Stockpile produces gift cards that reframe thinking around buying or gifting shares. The startup produces gift cards available to purchase at between usd 1 and 1000, which can be redeemed for shares or a fraction of a share in nyse-traded companies. The giftcards are available to buy in leading retail chains including Lowe’s and Kmart. In October 2015, Stockpile received a usd 15 million funding round.,Red,51,2,3,2,4,3,
"June 2015 saw the launch of an attention-grabbing crowdfunding campaign to aid the Greek economy. A 29-year-old individual from the UK, Tom Feeney, started the Greek Bailout Fund on crowdfunding site Indiegogo, inviting people to contribute as little as eur 3. While conceding that it was unlikely he’d hit his eur 1.6 billion target, Feeney said the project aimed to give Europe’s 500 million citizens a new understanding of their combined financial power to help Greece. More than 100,000 backers pledged almost eur 2 million, their money was refunded when the campaign “failed”.,Red,51,2,3,2,4,3",
Er wordt een experiment opgezet om te kijken hoe ze het uitkeringssysteem kunnen verbeteren. Dit gaat volgend jaar in Utrecht gebeuren. Dit viel mij op nadat ik een stuk van Elon Musk had gelezen over wat er moet gebeuren met de mensen die een baan verliezen door automatisering.,Green,45,2,4,4,4,2,
Schiphol heeft een slimme app ontwikkelt. Met deze app kan de hele weg van de reiziger naar het vliegveld gevolgd worden. Als de reiziger met de trein naar Schiphol wil komen en de trein rijdt niet meer, worden er nieuwe reismogelijkheden aangegeven. Er kan dan zelfs een taxi voor je geboekt worden en als de reiziger echt niet meer op tijd kan komen, wordt Schiphol hier zelfs over geïnformeerd. De app zal vervolgens zelfs kijken naar het boeken van een nieuw hotel of een nieuwe vlucht. Beneficial intelligence heeft te maken met het gebruik van technologieën om slimme producten en diensten te maken. Omdat de app al deze dingen kan toepassen, hoort het bij de trend beneficial intelligence.,Yellow,45,4,3,4,2,2,
Een app die 2 uur van te voren de vertraging van een trein kan aangeven. Dit heeft weer te maken met ‘slimme’ producten en diensten.,Yellow,45,4,3,4,2,2,
WeChat users who brave the cold and explore Chinese cities earn Warmth Index points Running a status test can mean asking customers to undergo a trial to prove their commitment. In October 2015, Lee Jeans launched a campaign across 32 cities in China to promote a range of heat-retaining denim. Consumers were encouraged to get outside (even in the cold) and explore their cities while tracking their movements with the Warmth Tracker WeChat app. Warmth Index points were accumulated when users scanned qr codes at scattered locations. By collecting points, users could earn Magma Fusion denim products and access to exclusive events.,Red,51,2,3,2,4,3,
Peoplekeeper app. Deze app voorziet je van een inzicht in je emotionele reacties op de mensen om je heen. De fysiologische reacties van de gebruiker (hartslag, bloeddruk etc.) worden gevolgd en zo kan je een beeld krijgen van jouw reacties op mensen om je heen. Omdat deze app dit allemaal kan, het monitoren van hartslag, bloeddruk etc. is dit een hele slimme dienst en hoort het bij de trend beneficial intelligence.,Yellow,45,4,3,4,2,2,
Connected Cycle. Connected cycle is een slim fiets pedaal die wordt gesynchroniseerd met je smartphone. Op deze manier kan je precies zien waar je fiets is als hij gestolen wordt.,Yellow,45,4,3,4,2,2,
Indian ecommerce giant offers employees adoption allowance July 2015 saw Flipkart unveil a policy giving staff members adopting children a one-off allowance of inr 50,000 (usd 787). Employees of the Indian online retailer (often referred to as the “Amazon of India”) can use the fee towards any expenses occurring during the adoption process, such as legal or agency costs. According to government guidelines, the cost of the entire adoption process is rs 46,000.,Red,51,2,3,2,4,3,
Kanye West heeft sinds een tijdje zijn eigen kledinglijn, in samenwerking met Adidas. De schoenen en kleding van deze collaberation zijn zo exclusief, dat de consument mee moet doen aan een raffle om de producten te kopen. Een raffle is een soort loting, de consument betaalt al voor het product, wacht de loting af, en aan de hand van de uitslag krijgt de consument of het product, of zijn/haar geld terug.,Blue,45,5,5,4,2,4,
iBeacon. Een kleine bluetooth zender (beacon) verzend signalen die ontvangen kunnen worden met de smartphone. De app kan gebruikt worden voor verschillende doeleinden, zoals contactloos betalen en indoor navigeren in een winkel etc. Hier wordt dus gebruik gemaakt van op de juiste plaats en de juiste tijd een dienst aanbieden.,Yellow,45,4,3,4,2,2,
Mini fashion bar. Elke kamer heeft als het ware een minibar maar dan voor kleding, deze is gevuld met een aantal kledingstukken en accessoires, aansluitend op het weer en de activiteiten in de omgeving. Zo wordt er ingespeeld op juiste plaats +juiste tijd.,Yellow,45,4,3,4,2,2,
Op de spiegel wordt het nieuws weergeven, het weer en de muziek kan gekozen worden. Op de juiste plaats en de juiste tijd wordt de service aangeboden.,Yellow,45,4,3,4,2,2,
Klanten kunnen, waar en wanneer zij willen, de pizza emoji tweeten of smsen naar de fastfoodketen Dominos. Dominos is niet meer alleen aanwezig in de fysieke winkels, maar biedt je de mogelijkheid om pizza te bestellen en weet door jouw eerder gemaakte keuzes precies wat je wilt.,Blue,51,4,4,3,2,4,
Een ‘afdakje’ voor als het regent. Ook hier is het weer een kwestie van juiste plaats + juiste tijd.,Yellow,45,4,3,4,2,2,
Het veranderen van snoep zakjes in vliegtickets zorgt voor een andere kijk op het merk,Green,68,4,2,5,4,2,
nieuwe kijk op het geven van cadeaus,Green,68,4,2,5,4,2,
REI sluit op zwarte vrijdag, één van de drukste dagen, zijn winkels. Werknemers van deze organisatie krijgen de mogelijkheid om deze dag door te brengen met familie en vrienden, maar kirjgen wel betaald.,Blue,51,4,4,3,2,4,
GrabTaxi. De taxibestuurders die voldoen aan de kwaliteits en loyaliteits criteria komen in aanmerking voor verzekeringen en bijvoorbeeld engels lessen,Yellow,45,4,3,4,2,2,
Flipkart biedt financiële mogelijkheden aan werknemers die een kind adopteren.,Blue,51,4,4,3,2,4,
,Yellow,45,4,3,4,2,2,
Transavia heeft vorig jaar zakjes chips, snoep of graanrepen verkocht voor prijzen tussen 30 en 40 euro, op deze pakjes waren QR-codes afgebeeld. Door het scannen van de QR-code met je mobiel was je zeker van een reis naar Barcelona, Lissabon en Dublin. Op deze manier is dus de waarde beïnvloedt door het herpositioneren van een product.,Yellow,45,4,3,4,2,2,
Lee jeans campagne. Lee jeans wilde hun nieuwe broeken van warmte-vasthoudende stof promoten. Hierbij werden de consumenten aangespoord om naar buiten te gaan en het uit te testen (zelfs in de kou). Met een speciaal ontwikkelde app werd de beweging en warmte in de gaten gehouden. Dit is een voorbeeld van Status test omdat de consument zich hierbij bewijst aan het merk door dit ook echt te gaan doen.,Yellow,45,4,3,4,2,2,
De telefoon registreert jouw gedrag en biedt aan de hand daarvan relevante content.,Blue,51,4,4,3,2,4,
Een ‘netflix and chill’ knop. Met een druk op de knop wordt netflix geopend en het licht wordt gedimd. Wel moet deze knop nog zelf in elkaar gezet worden waardoor de klant zich dus weer moet bewijzen tegenover het merk of ze dit er wel voor over hebben.,Yellow,45,4,3,4,2,2,
Toon verbindt heel gemakkelijk alle elektrische apparaten in je huis.,Blue,51,4,4,3,2,4,
De IWatch is een nieuw horloge van Apple. Dit horloge heeft in plaats van een traditionele wijzerplaat, een elektronisch scherm. Dit zorgt ervoor dat er allerlei soorten interactie mogelijk mee zijn. Er komen meldingen op binnen van onder andere het weer, aandelen, maar ook van apps op je telefoon zoals whatsapp. Verder geldt het als een soort afstandbediening voor muziek, en zit er ook GPS in. Dit voor bijvoorbeeld sporters.,Blue,45,5,5,4,2,4,
Kaartjes die je kan winnen als je aan een actie meedoet.,Yellow,45,4,3,4,2,2,
Hier kan je contactloos betalen met je telefoon in plaats van met je pinpas. Je kunt je pinpas dus gewoon thuislaten.,Yellow,45,4,3,4,2,2,
Bedrijven met charitatieve doelstellingen. TOMS is een actueel voorbeeld. Helpt ‘someone in need’ aan shoes, sight, water, safe birth of kindness bij elke aanschaf van TOMS (bijvoorbeeld shoes of sunglasses) door een consument.,Yellow,45,4,3,4,2,2,
Bedrijven met charitatieve doelstellingen. TOMS is een actueel voorbeeld. Helpt ‘someone in need’ aan shoes, sight, water, safe birth of kindness bij elke aanschaf van TOMS (bijvoorbeeld shoes of sunglasses) door een consument.,Yellow,45,4,3,4,2,2,
Bedrijf dat van (oude) auto-onderdelen transformers bouwt,Yellow,45,4,3,4,2,2,
eerst werd er 40 euro neergelegd voor apple oortjes. Nu zijn die oud en betalen we dit aan nieuwe oortjes,Yellow,45,4,3,4,2,2,
interieur:objecten op een andere manier gebruiken,Yellow,45,4,3,4,2,2,
hergebruik van nike schoenen,Yellow,45,4,3,4,2,2,
foodtrend: restaurant die werkt met een soort product,Yellow,45,4,3,4,2,2,
Deze bar heeft een nieuw deurbeleid verzonnen. Er werd een TInder profiel aangemaakt van een vrouw uit 1930 en zij vroeg mannen haar het hof te maken zoals vroeger en ze moesten zich als een heer gedragen. Er was er 1 de winnaar van 4000 matches en die mocht naar binnen in de bar.,Yellow,45,4,3,4,2,2,
Hollands casino triggert mensen om zoveel keer te komen zodat zij een bepaalde status bereiken en exclusieve producten kunnen benutten.,Yellow,45,4,3,4,2,2,
De eerste show van Kanye West's Yeezy werd live uitgezonden in verschillende theaters. Hier werd naar afgeteld en als je een glimp op wilde vangen van de show kon je maar beter bij het theater gaan slapen. Wie het eerst kwam, kreeg een ticket. Dit is een manier om te kijken hoeveel moeite de consument wil doen voor jouw product. Uiteindelijk bleek dat mensen het daadwerkelijk waard vonden om zo veel moeite te doen voor deze ervaring.,Yellow,45,4,3,4,2,2,
Het Amerikaanse merk Abercrombie & Fitch paste in het vorige beleid status test toe. Je kon er alleen werken/winkelen wanneer je knap en slank was. Hiermee wilden zij exclusief zijn en overkomen. Je moest er dus goed uit zien om het merk te kunnen kopen en dragen.,Yellow,45,4,3,4,2,2,
Een gouden Xbox One Limited Edition, met echt 24k goud gemaakt. Daarmee kan een klant het meest exclusieve van het exclusieve in huis halen, en tevens zijn loyaliteit aan Xbox en Microsoft tonen,Yellow,45,4,3,4,2,2,
Deze bar zoekt zelf zijn klanten uit. Het is dus aan de klant om de bar te overtuigen dat ze het waard zijn om uitgenodigd te worden.,Yellow,45,4,3,4,2,2,
Ferrari verlootte 6 modellen van de Sergio onder haar trouwste klanten.,Yellow,45,4,3,4,2,2,
Waterdichte, GPS-horloge met hartslagmeter. Ook kan deze gekoppeld worden aan je telefoon.,Blue,62,5,3,4,2,3,
Eerste kettingloze, elektrische fiets ter wereld,Blue,62,5,3,4,2,3,
Innovatief kanaal + context = juiste plaats + juiste tijd voor feedback over de hygiëne van het toilet.,Blue,62,5,3,4,2,3,
Shoppable etalages, zelfs na sluitingstijd bestellingen plaatsen.,Blue,62,5,3,4,2,3,
Een soort bakfiets, maar net wat anders. De kinderwagen kan los van de fiets gebruikt worden. Ideaal!,Blue,62,5,3,4,2,3,
,Blue,62,5,3,4,2,3,
Een drone met een mens erop?,Blue,62,5,3,4,2,3,
,Blue,62,5,3,4,2,3,
Een veranderend reclamebord.,Blue,62,5,3,4,2,3,
Exclusieve merchandise van Kanye West die alleen verkrijgbaar is in de speciale pop up store die eenmalig geopend wordt. Mensen komen er massaal op af en de drukte wordt zelfs vermeld in het nieuws. Als je er bent, heb je exclusieve merchandise.,Green,51,5,4,5,3,2,
,Blue,62,5,3,4,2,3,
uitnodiging venour x bar,Blue,63,5,2,5,4,3,
uitnodiging venour x bar,Blue,63,5,2,5,4,3,
meer keuzes uit verschillende soort auto.,Red,50,2,5,5,4,3,
google alerts stuurt artikelen over de onderwerpen die jij geinteresseerd bent,Red,50,2,5,5,4,3,
Buiten Hangen,Green,45,2,5,2,1,3,
Altijd op de telefoon,Green,45,2,5,2,1,3,
Apps worden een hele hype,Green,45,2,5,2,1,3,
Kleine gifts bij acties,Green,45,2,5,2,1,3,
Dabbing wordt een trend door de snelle verspreiding op het internet,Green,45,2,5,2,1,3,
Cooking robot,Yellow,53,5,3,4,4,1,
Speeltje die aangepaste verhalen kan vertellen per kind en waar kinderen vragen aan kunnen stellen, lijkt een beetje op siri,Red,46,5,2,3,1,1,
